Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
3137689,3137689,22.2,0.096506147,0.2157943048,96.5061469579,215.7943048444,0.059966121,0.134088323,316.6212271853,707.9865871058,874911600000,1.5564373389,5603.1744199839,3481.5946833506,0.4421889905,172.011505127,66150532,41104032,15,1,0.170088,3.949,2458000.5,0.3659609854143360,1.828534395867660,0.7331821397210590,15.23178254723690,903.1359458038660,1.159362146491930,34.75790705729250,2.497706645243400,2458017.122086730000,353.3742519598560,0.3986110858200530,FALSE
3514959,3514959,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,874911600000,23.6978524077,85312.2686675666,53009.7260506888,0.4179383053,162.5780029297,62522680,38849792,27,0,0.163813,6.370,2458000.5,0.3891325990172230,0.9126006979653500,30.00769774089610,21.52832410808650,318.4341389431930,0.5574780165011620,25.48660350512650,1.267723379429540,2458057.593664630000,295.4537822661410,1.130532050347220,FALSE
2338292,2338292,19.0,0.4212646106,0.9419763057,421.2646105562,941.9763057186,0.2617616123,0.5853167591,1382.1017848971,3090.4735428537,876294000000,17.4395094976,62782.2341913712,39010.4387951884,0.2296578134,89.3368911743,34356320,21348028,52,0,0.192747,7.103,2458000.5,0.4872036719706070,0.7987225516881040,30.70549017310520,209.326646166548,260.7308059114820,0.4095819916199270,358.6539661170290,1.187863111756280,2457931.973147890000,94.61738390194370,1.38073442737802,FALSE
3445629,3445629,18.7,0.4836764882,1.0815335068,483.6764882185,1081.533506775,0.3005425432,0.6720335566,1586.8651696069,3548.3383903678,876294000000,23.9400217009,86184.0781233037,53551.4345427828,0.2986432335,116.1722183228,44676392,27760622,27,2,0.182935,4.257,2458000.5,0.47986817971446,1.506439789751100,31.73993213598370,42.91648969921950,675.3456303338840,0.7835472699938040,22.67611182272540,2.229332309508390,2458183.761426650000,262.3105938218840,0.5330603824622650,FALSE
3653320,3653320,18.5,0.5303407233,1.1858779086,530.3407233187,1185.8779085771,0.3295383456,0.7368701419,1739.963058693,3890.675677576,876294000000,16.1754125014,58231.4850051286,36182.7802244367,0.4870358077,189.4569244385,72859520,45272808,28,3,0.119081,3.521,2458000.5,0.4863549516416920,2.170183098335280,5.72322413446297,309.2339980578740,1167.731490511840,1.114703802490810,35.50891652366120,3.225662394179750,2457738.101879180000,80.89472987967930,0.3082900503455680,FALSE
3683471,3683471,24.9,0.0278326768,0.0622357573,27.8326768072,62.2357573367,0.0172944182,0.0386714948,91.3145593761,204.1855621004,876294000000,11.0352374007,39726.8546423753,24684.7225415359,0.2042584429,79.4565353394,30556628,18987008,14,6,0.0690275,3.425,2458000.5,0.5241593264265110,2.259422064302640,1.871551677469230,5.410387238484680,1240.493449111550,1.075124916964570,342.8545043634100,3.443719211640700,2458154.299343750000,315.3663392671740,0.2902070948120150,FALSE
3743127,3743127,24.6,0.0319561887,0.0714562102,31.9561886721,71.4562101727,0.0198566489,0.0444008168,104.8431420431,234.436392583,876294000000,13.464591633,48472.5298787737,30118.9450238414,0.3861572028,150.2151489258,57768296,35895556,10,6,0.071717,6.692,2458000.5,0.2630486253359070,0.8769044774154120,16.7365390277293,144.4533846921650,299.9348002884520,0.6462359600803860,206.0642297663220,1.107572994750440,2457918.770475270000,98.09674927866000,1.200260855538540,FALSE
3616697,3616697,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,876294000000,25.7546166293,92716.6198655344,57610.501938115,0.3973999998,154.5885925293,59450192,36940636,9,2,0.215902,5.730,2458000.5,0.4605809043738070,1.043091071521310,21.03411421573080,216.9773176530600,389.1184012474310,0.5626632424557800,26.19827109370610,1.523518900586830,2458061.551497380000,303.5170914882340,0.9251682748641980,FALSE
2003361,2003361,19.03,0.4154846434,0.9290519063,415.484643414,929.0519062809,0.2581701084,0.5772859121,1363.1386374983,3048.0706562026,876898800000,6.0231915198,21683.4894714354,13473.2771107372,0.3368987564,131.053604126,50399336,31316694,96,0,0.0138088,5.214,2455114.5,0.3228581886085490,1.209479358540940,2.685420187053890,189.5827798809540,485.8431884185440,0.8189890436829840,301.7031549811850,1.599969673398900,2455219.776320990000,281.9923702516470,0.740979823493723,TRUE
3392452,3392452,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,876898800000,13.5269137058,48696.8893407778,30258.3532684405,0.1334233465,51.9016799927,19959848,12402475,17,1,0.110522,6.341,2458000.5,0.3593263456416780,0.9358447868738140,9.343754652170130,62.37793343357150,330.6771341044540,0.5995710995186310,194.6893803088810,1.272118474229000,2457939.045501560000,66.90398929243910,1.08867521479814,FALSE
3648873,3648873,22.6,0.0802703167,0.1794898848,80.2703167283,179.4898847799,0.049877647,0.1115298092,263.3540659348,588.8775935812,876898800000,11.8704454708,42733.6036947853,26552.9994735737,0.1329367042,51.7123756409,19887048,12357238,18,5,0.0486739,7.283,2458000.5,0.4834279187461140,0.7855656503866450,14.35070280320100,22.6251222589067,254.3151043914420,0.4058012829817920,201.859670302503,1.165330017791500,2458016.515206880000,337.3294060083980,1.415566727196380,FALSE
3708363,3708363,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,876898800000,27.5917949172,99330.4617020899,61720.0860503903,0.3104736533,120.7742538452,46446196,28860330,21,1,0.213243,3.892,2458000.5,0.6683085448769420,1.694635659250900,14.66852158764890,307.3766004149620,805.7734214739580,0.5620961677203540,332.5977403061830,2.82717515078145,2457943.737248960000,25.36021892774280,0.4467757193349360,FALSE
2450649,2450649,19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,877503600000,15.2729128495,54982.4862582338,34163.9787530676,0.1583528555,61.5992584229,23689250,14719817,68,0,0.0543609,6.335,2458000.5,0.1572953217107530,0.9315949656446580,26.21613896203350,30.79596170964840,328.4272064398110,0.7850594358194630,210.8981090369050,1.078130495469850,2457852.812599100000,161.8850791970180,1.096133307293400,FALSE
3653259,3653259,23.0,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955,877503600000,20.8442434586,75039.276451068,46626.4881926095,0.4174917484,162.4042816162,62455876,38808280,21,6,0.0368816,6.811,2458000.5,0.2548855598787610,0.8596505972785770,15.25544182815790,29.96095417636760,291.126259715286,0.6405380734911160,207.2818711881230,1.078763121066040,2457934.780817580000,81.26682111875520,1.236576873388440,FALSE
3763275,3763275,25.9,0.0175612318,0.0392681082,17.561231848,39.2681081809,0.0109120402,0.0244000636,57.6155918963,128.8323800441,877503600000,6.5020430473,23407.3549702337,14544.4200924766,0.2318612086,90.1940078735,34685944,21552846,7,6,0.00794797,5.871,2458000.5,0.3248996908406560,1.034555126707820,4.181620160744000,44.14761718469540,384.3517675586700,0.6984284858828340,107.8931966002990,1.370681767532810,2458157.759534080000,212.7041188644910,0.9366419784840650,FALSE
3432563,3432563,18.9,0.4411182,0.9863702813,441.1181999969,986.3702813054,0.2740980571,0.6129018881,1447.2382352778,3236.1230737181,878976000000,16.1921084529,58291.5904302802,36220.1273981927,0.4935414212,191.9876098633,73832744,45877540,35,1,0.110975,3.714,2458000.5,0.4526155811945480,1.976298241814660,10.25057796250920,99.231767889298,1014.792276750920,1.081794864481960,338.0013652847380,2.870801619147370,2457868.857375450000,46.70053756113000,0.3547524042581580,FALSE
3432642,3432642,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557,878976000000,24.5190113853,88268.4409869752,54846.5765677125,0.1303531128,50.707359314,19500548,12117078,30,1,0.0787175,6.904,2458000.5,0.6813260885515000,0.8174906150922440,21.74123303927830,37.55604628047290,269.9744034889080,0.2605129318838860,158.1216185616640,1.374468298300600,2458101.469457930000,225.3612920939760,1.333459747841580,FALSE
3507181,3507181,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,878976000000,20.3419682442,73231.0856792194,45502.9487655127,0.2938584321,114.3109359741,43960596,27315848,15,1,0.170914,6.446,2458000.5,0.6576510508443210,0.8878698200484560,19.75740081489790,176.0811459989890,305.5781996025900,0.3039612998806310,104.303385595727,1.471778340216280,2458048.644324490000,303.2814355283340,1.178094512200760,FALSE
3648202,3648202,25.0,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,878976000000,11.1875206924,40275.0744927858,25025.3650369202,0.3540160331,137.7122344971,52960044,32907846,13,5,0.064692,4.805,2458000.5,0.2287897198310260,1.365699340310010,3.661460240783430,170.5660885660060,582.9496908337310,1.053241370867060,216.5344761691650,1.678157309752950,2457752.345553920000,153.2475306076720,0.6175490023592440,FALSE
3358222,3358222,24.6,0.0319561887,0.0714562102,31.9561886721,71.4562101727,0.0198566489,0.0444008168,104.8431420431,234.436392583,879580800000,9.8266364454,35375.8912034249,21981.2030647059,0.0250153578,9.7309741974,3742244.25,2325322.75,9,3,0.0229498,6.369,2458000.5,0.2905494026388010,0.9341333812727440,9.817652545581330,47.27364766014580,329.7704711105520,0.6627214853589860,126.5422880699390,1.205545277186500,2458093.687053180000,258.2706394742940,1.09166839222337,FALSE
3740808,3740808,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,879580800000,10.2405041226,36865.8148413434,22906.9836718337,0.0300887146,11.7045106888,4501208,2796920.75,22,4,0.0340857,3.276,2458000.5,0.6071770830011160,2.346066833065700,7.519662740125910,57.75195890545620,1312.529268357480,0.9215888168392030,17.42766291524060,3.770544849292200,2457363.193339350000,174.8002146441470,0.2742795979327080,TRUE
3752517,3752517,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,879580800000,18.3253629689,65971.3066882002,40992.004425232,0.257380724,100.1211013794,38503608,23925034,12,5,0.256543,4.869,2458000.5,0.4798839241345650,1.281898886035670,21.55770057328940,200.1805954199020,530.1259723864680,0.6667362182611470,150.9807823930110,1.8970615538102,2458156.733966630000,253.90403240914,0.6790838758180210,FALSE
3758834,3758834,20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,879580800000,2.0822065298,7495.9435074472,4657.6877866135,0.2626351715,102.1650848389,39289664,24413464,10,2,0.258474,3.801,2458000.5,0.3661000063123210,1.952931860068170,4.627696294255240,282.6386814437360,996.8482773086510,1.237963493769680,134.1040740050060,2.667900226366660,2457751.585765410000,89.89244049738120,0.3611382074832380,FALSE
3167348,3167348,21.9,0.1108038821,0.2477650126,110.8038821264,247.7650126055,0.068850319,0.1539539936,363.5298086356,812.8773639568,879580800000,30.1607598492,108578.7354572990,67466.6037067869,0.3554767264,138.280456543,53178564,33043628,20,0,0.070206,6.339,2458000.5,0.545002705101218,0.9091721255511110,28.5952346722244,57.54541171739620,316.641325664771,0.4136708577231310,140.672118189214,1.40467339337909,2458102.058006070000,244.5353426062280,1.136933087442710,FALSE
3776113,3776113,20.397,0.2213884586,0.4950396429,221.3884586349,495.0396429415,0.1375643679,0.307603278,726.3401106277,1624.1458621483,879580800000,11.0750365572,39870.1316058167,24773.7492747365,0.2274695195,88.4856414795,34028956,21144612,4,5,0.225141,4.053,2458000.5,0.3774204268304360,1.707360395533340,18.62425832747500,257.8223309547910,814.8660642280330,1.062967706297770,108.8694909148630,2.351753084768920,2458055.489500620000,335.7061668253140,0.4417903945245870,FALSE
2138852,2138852,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,880185600000,12.0140680636,43250.6450288178,26874.2688513785,0.2416748249,94.011505127,36154040,22465078,184,0,0.126152,5.976,2455791.5,0.2989783053263820,1.001279870798670,21.48186836899150,60.96973558511650,365.9583451042970,0.7019189118698640,225.1315602381130,1.300640829727470,2455783.871034710000,7.504754413108510,0.9837185155523670,FALSE
3653537,3653537,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,880185600000,35.4017634995,127446.3485980470,79190.2047719367,0.3858011141,150.0766296387,57715024,35862452,26,2,0.0179104,4.783,2458000.5,0.6907003888683500,1.279656576823890,2.017856740162090,74.00881222955730,528.7356290583900,0.3957972815936880,211.0710848087160,2.16351587205409,2458137.223244020000,266.9093037390470,0.6808695692422190,TRUE
3653699,3653699,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,880185600000,18.6805604869,67250.0177528947,41786.5457531806,0.208309483,81.0323867798,31162656,19363576,23,6,0.0427117,3.990,2458000.5,0.514366216432064,1.731710865626250,5.517703356359910,261.2471457965650,832.3605716193380,0.8409772997197790,87.11060288394060,2.622444431532710,2458223.341360130000,263.6200267266050,0.4325048690132310,TRUE
3634155,3634155,23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,880185600000,2.1943978653,7899.832314984,4908.6485848299,0.1829157815,71.1542358398,27363810,17003084,16,3,0.055087,5.194,2458000.5,0.1848367586339130,1.226841128105830,3.786531011398000,198.8864286076410,496.341874868455,1.000075790627980,288.2294551215870,1.453606465583690,2457806.635895550000,140.6108997340580,0.7253065240473830,FALSE
3772993,3772993,27.197,0.0096639567,0.0216092642,9.6639567269,21.609264173,0.0060049025,0.0134273701,31.705895788,70.8965382695,880185600000,6.8188722073,24547.9399461489,15253.1352404279,0.1955414526,76.0656280518,29252586,18176714,3,6,0.00223976,6.091,2458000.5,0.3458404440467130,0.986420173735552,2.500098601413880,6.219294469626100,357.8420270713030,0.6452761828342130,294.9074533476470,1.327564164636890,2457913.918084460000,87.10404936982210,1.006030518400420,FALSE
2136818,2136818,18.9,0.4411182,0.9863702813,441.1181999969,986.3702813054,0.2740980571,0.6129018881,1447.2382352778,3236.1230737181,881568000000,15.0774129757,54278.6867124401,33726.6650852937,0.3542047002,137.7856292725,52988272,32925386,97,0,0.113543,6.326,2458000.5,0.3462912345976580,0.9375804265711700,12.77833710327870,259.9517694521270,331.5974828563660,0.6129045431192400,203.7846993891180,1.262256310023100,2458099.877786880000,252.11014821482,1.085653596942220,FALSE
3440319,3440319,22.4,0.0880146521,0.1968067451,88.0146520901,196.8067450894,0.0546897524,0.122290004,288.7619911632,645.6914415591,881568000000,8.2494773825,29698.1185768454,18453.2559568182,0.0186398965,7.250919342,2788488.75,1732686.625,10,8,0.0171372,7.401,2454797.5,0.3203132708114460,0.7794752904260920,8.484854472320930,81.50361385809860,251.3633499377100,0.5297990106330080,146.397235667421,1.029151570219180,2454902.890482620000,209.0608366268090,1.432189697062890,FALSE
3760684,3760684,21.9,0.1108038821,0.2477650126,110.8038821264,247.7650126055,0.068850319,0.1539539936,363.5298086356,812.8773639568,881568000000,27.6690750572,99608.6702060888,61892.9539955556,0.429818679,167.1994628906,64299960,39954144,7,2,0.0188042,6.104,2458000.5,0.4499654182293200,0.9748304255346390,7.610480285675920,101.7104442462660,351.5539971239860,0.5361904454062800,108.9971347960100,1.413470405663000,2457876.997853420000,126.4692568755340,1.024024767020460,TRUE
3673545,3673545,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,881568000000,11.3072276284,40706.0194621457,25293.1374819094,0.1254696238,48.8076858521,18769988,11663130,8,4,0.0728584,5.006,2458000.5,0.3673559441002550,1.262389477394790,15.19873757687850,77.51523434009850,518.0700374525770,0.7986431991042020,309.9179981143230,1.726135755685390,2458006.810876990000,355.6146552537490,0.6948867411251400,FALSE
3361624,3361624,19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,882172800000,21.3431387643,76835.2995513828,47742.4671018023,0.422165136,164.2222290039,63155004,39242700,31,0,0.1083,3.791,2458000.5,0.4814784215586870,1.727144538523570,39.54266148697650,64.30187999079190,829.0704808602860,0.8955617123115360,109.9839886488010,2.558727364735610,2458341.755504850000,211.8196165674550,0.4342212252285790,FALSE
3552665,3552665,23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368,882172800000,9.0212592142,32476.5331710091,20179.6547361751,0.1059386403,41.2101325989,15848196,9847612,17,5,0.00182612,4.756,2458000.5,0.3061525926159740,1.377660867855850,2.128786313524690,63.82953892131100,590.6251153732500,0.9558864214162080,333.6234461390040,1.799435314295490,2457866.033698080000,81.96039659073510,0.6095236904588720,FALSE
3723816,3723816,19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.1810947904,0.4049402617,956.1808197541,2138.0853117517,882172800000,28.4720745745,102499.4684680410,63689.1836156004,0.1656656969,64.4439544678,24783236,15399589,13,3,0.137029,3.736,2458000.5,0.5296510071260820,1.707985809028640,44.77170034645010,265.0943502397560,815.3138386712600,0.8033494051195630,97.09567006325860,2.612622212937710,2458082.105294840000,323.9673647748440,0.4415477610274620,FALSE
